Search_method Problem Max_evals Run Score
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 6 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 7 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 8 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 9 890
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 10 889
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 11 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 12 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 13 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 14 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 15 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 16 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 17 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 18 907
2pt_xo_pop_100 knapPI_13_20_1000_4 1000 19 907
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 0 2886
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 1 2893
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 2 2682
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 3 2864
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 4 2893
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 5 2864
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 6 2893
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 7 2893
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 8 2651
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 9 2886
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 10 2893
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 11 2893
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 12 2886
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 13 2542
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 14 2557
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 15 2893
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 16 2886
2pt_xo_pop_100 knapPI_16_20_1000_4 1000 17 2893
